Mercedes-AMG GT3 2020,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
140,,,,,,,,,,,,,,,20.195839,17.621428,
141,,,,,,,,,,,,,,,20.164598,17.640116,
142,,,,,,,,,,,,,,,20.115959,17.671787,
143,,,,,,,,,,,,,,,20.076302,17.705343,
144,,,,,,,,,,,,,,,20.034870,17.723518,
145,,,,,,,,,,,,,,,19.978739,17.766779,
146,,,,,,,,,,,,,,,19.911283,17.796036,
147,,,,,,,,,,,,,,,19.848377,17.825699,
148,,,,,,,,,,,,,,,19.788826,17.873962,
149,,,,,,,,,,,,,,,19.731323,17.908358,
150,,,,,,,,,,,,,,,19.664162,17.940195,
151,,,,,,,,,,,,,,,19.606480,17.987808,
152,,,,,,,,,,,,,,,19.560236,18.018038,
153,,,,,,,,,,,,,,,19.524162,18.035477,
154,,,,,,,,,,,,,,,19.486088,18.060509,
155,,,,,,,,,,,,,,,19.446280,18.077084,
156,,,,,,,,,,,,,,,19.399849,18.075741,
157,,,,,,,,,,,,,,,19.356730,18.073673,
158,,,,,,,,,,,,,,,19.313019,18.073725,
159,,,,,,,,,,,,,,,19.267178,18.072165,
160,,,,,,,,,,,,,,,19.217068,18.057985,
161,,,,,,,,,,,,,,,19.159349,18.036234,
162,,,,,,,,,,,,,,,19.098057,18.022148,
163,,,,,,,,,,,,,,,,18.013189,
164,,,,,,,,,,,,,,,,18.058506,
165,,,,,,,,,,,,,,,,18.060703,
166,,,,,,,,,,,,,,,,18.064009,
167,,,,,,,,,,,,,,,,18.067350,
168,,,,,,,,,,,,,,,,18.069805,
169,,,,,,,,,,,,,,,,18.069460,
170,,,,,,,,,,,,,,,,18.064405,
171,,,,,,,,,,,,,,,,18.054932,
172,,,,,,,,,,,,,,,,18.041178,
173,,,,,,,,,,,,,,,,18.021549,
174,,,,,,,,,,,,,,,,17.998093,
175,,,,,,,,,,,,,,,,17.969584,
176,,,,,,,,,,,,,,,,17.936953,
177,,,,,,,,,,,,,,,,17.902626,
178,,,,,,,,,,,,,,,,17.867094,
179,,,,,,,,,,,,,,,,17.830008,
180,,,,,,,,,,,,,,,,17.793028,
181,,,,,,,,,,,,,,,,17.758772,
182,,,,,,,,,,,,,,,,17.727610,
183,,,,,,,,,,,,,,,,17.700056,
184,,,,,,,,,,,,,,,,17.673286,
185,,,,,,,,,,,,,,,,17.648602,
186,,,,,,,,,,,,,,,,17.626707,
187,,,,,,,,,,,,,,,,17.606205,
188,,,,,,,,,,,,,,,,17.585552,
189,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,
